time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,0.654103457394,-1.70375404347,24.9916020986,6.1276156755,0.0494652153964,0.0,0.579451610194,-2.23717922723,6.11886098815,-0.105657095352,0.178304687032,0.0,480.71312032634927,480.2494792408009,480.0425797640945,480.930744731222
4.14,0.687906976846,-1.84087049664,25.3589155579,6.12138676199,0.0602131041699,0.0,0.546368113877,-2.33392291052,6.12465882063,-0.100367573816,0.180733472924,0.0,446.5436074167713,446.77253213088767,448.12214760784576,448.54271679591375
4.199999999999998,0.719452794127,-1.98410155239,25.7277381958,6.11508534233,0.0712309278649,0.0,0.504128639026,-2.44098446771,6.16891832828,-0.116493894702,0.188864893132,0.0,459.9253304769192,460.60035241174626,460.67714154130937,459.3905499056057
4.259999999999997,0.748315333405,-2.13372811473,26.0982758361,6.10842074793,0.0822655928684,0.0,0.456944007867,-2.54716130796,6.18196326609,-0.102000994705,0.171511841769,0.0,452.3295417643138,450.96153259603636,450.7277965645424,451.8869808233853
4.319999999999996,0.774123166091,-2.28989416353,26.4698248583,6.10259599048,0.0925629974113,0.0,0.402386333153,-2.65889222542,6.20257735006,-0.0887139493283,0.171845298143,0.0,454.3348597364693,454.38916539622744,454.425520119651,455.4816927687027
4.379999999999995,0.796570686637,-2.45267067088,26.8414692032,6.09710077012,0.1032958284,0.0,0.344953003871,-2.76747058664,6.18535131834,-0.0980558720125,0.190142764731,0.0,443.41746276278735,444.94896432387606,443.1723076640499,442.3964509038253
4.439999999999993,0.815667472362,-2.62155764369,27.2093714422,6.09138630843,0.115333958578,0.0,0.290692588758,-2.86262657022,6.0783386012,-0.0901378162781,0.216014185905,0.0,411.89294155028415,414.2171360767996,414.3981513592553,415.08531604952117
4.499999999999992,0.8305310663,-2.79753042233,27.57741753,6.08568388477,0.128239536321,0.0,0.203482883452,-3.00357319511,6.18879465684,-0.107288003882,0.213187350935,0.0,482.9819472888316,482.81029985183693,484.179770550333,482.880462365234
4.559999999999991,0.840643009103,-2.98094843644,27.9463737441,6.07957832033,0.14092152791,0.0,0.132558416552,-3.11091555481,6.10977671328,-0.0925262145822,0.207458197375,0.0,426.88721888400335,426.4439919517738,423.1891898692341,424.4486173229819
4.6199999999999894,0.845967070716,-3.17137620155,28.3128149081,6.07369534393,0.153395448344,0.0,0.0438339761292,-3.23716159664,6.1044806782,-0.112366156075,0.208763888586,0.0,449.73909297616143,449.88680283391204,450.26309527513297,448.64639163272005
4.679999999999988,0.845537834486,-3.36976595229,28.6801658712,6.0672303141,0.16589991596,0.0,-0.0592534322878,-3.37636841327,6.13977804385,-0.0998350063014,0.207687208068,0.0,463.57488798951044,463.53103257950625,463.13738804971234,464.1123986943896
4.739999999999987,0.839551387653,-3.57553212994,29.0445801628,6.0613922645,0.178403094122,0.0,-0.141246146718,-3.48305752196,6.00762038992,-0.0926646426746,0.209746716097,0.0,409.37481008414437,409.6048532565361,408.83466341015713,409.4641965807598
4.799999999999986,0.827924790963,-3.78844764196,29.4039279943,6.05556357923,0.190721634589,0.0,-0.247334176893,-3.61461356476,5.97026111235,-0.108076318211,0.194518743369,0.0,441.80113769679014,440.58502905259894,442.30007984269054,441.02038107648434
4.859999999999984,0.809740586026,-4.00934836539,29.7609076213,6.04979927514,0.202509547189,0.0,-0.359757690947,-3.74925918938,5.92865736688,-0.0790828769344,0.200093041162,0.0,440.4476230667089,440.94653297364187,439.9311549564788,442.3174789078996
4.919999999999983,0.784270075797,-4.23881092678,30.1169339621,6.0445821029,0.214615537072,0.0,-0.490265048172,-3.89988131978,5.93814759015,-0.111358867794,0.204914238216,0.0,457.9481536462466,458.3701043625472,460.2304915652569,457.6615917040508
4.979999999999982,0.750336445155,-4.47786180802,30.4752623431,6.03815875968,0.226438752438,0.0,-0.641881731432,-4.06895875982,6.00490560209,-0.0996070332224,0.172741698075,0.0,479.444758962138,477.0276154932808,478.00480548308855,478.89048320106815
5.0399999999999805,0.707361789474,-4.7268897705,30.8363155995,6.03192562511,0.237099929188,0.0,-0.791438700052,-4.23243348164,6.0292327405,-0.114212115672,0.186079728804,0.0,467.0172221282969,468.08521292761833,468.1287552833996,466.9816739397685
